stock_code,company_name,ipo_date,doc_type,headline,url,resolved_from_htm_index,release_date,local_path,downloaded
02443,Autostreets Development Limited,2024-05-31,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0523/2024052300027.pdf,,2024-05-23 06:16:00,pdfs/02443/prospectus_0.pdf,True
02443,Autostreets Development Limited,2024-05-31,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0523/11218209/2024052300047.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0523/2024052300042.htm,2024-05-23 06:24:00,pdfs/02443/prospectus_1.pdf,True
02443,Autostreets Development Limited,2024-05-31,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0530/2024053001320.pdf,,2024-05-30 19:43:00,pdfs/02443/allotment_0.pdf,True
02443,Autostreets Development Limited,2024-05-31,over_allotment_exercise,,,,,,False
02443,Autostreets Development Limited,2024-05-31,stabilization,,,,,,False
02550,Easou Technology Holdings Limited,2024-06-07,prospectus,Listing Documents - [Offer for Subscription] - Global Offering,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0530/2024053000009.pdf,,2024-05-30 06:05:00,pdfs/02550/prospectus_0.pdf,True
02550,Easou Technology Holdings Limited,2024-06-07,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0606/2024060602135.pdf,,2024-06-06 22:56:00,pdfs/02550/allotment_0.pdf,True
02550,Easou Technology Holdings Limited,2024-06-07,over_allotment_exercise,,,,,,False
02550,Easou Technology Holdings Limited,2024-06-07,stabilization,,,,,,False
02522,"Jiangxi Rimag Group Co., Ltd.",2024-06-07,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0530/2024053000044.pdf,,2024-05-30 06:32:00,pdfs/02522/prospectus_0.pdf,True
02522,"Jiangxi Rimag Group Co., Ltd.",2024-06-07,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0606/2024060602117.pdf,,2024-06-06 22:46:00,pdfs/02522/allotment_0.pdf,True
02522,"Jiangxi Rimag Group Co., Ltd.",2024-06-07,over_allotment_exercise,,,,,,False
02522,"Jiangxi Rimag Group Co., Ltd.",2024-06-07,stabilization,,,,,,False
02228,QuantumPharm Inc.,2024-06-13,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0604/2024060400065.pdf,,2024-06-04 06:40:00,pdfs/02228/prospectus_0.pdf,True
02228,QuantumPharm Inc.,2024-06-13,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0612/2024061201745.pdf,,2024-06-12 22:58:00,pdfs/02228/allotment_0.pdf,True
02228,QuantumPharm Inc.,2024-06-13,over_allotment_exercise,,,,,,False
02228,QuantumPharm Inc.,2024-06-13,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0707/2024070700029.pdf,,2024-07-07 19:38:00,pdfs/02228/stabilization_0.pdf,True
02512,Cloud Factory Technology Holdings Limited,2024-06-14,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0605/2024060500041.pdf,,2024-06-05 06:24:00,pdfs/02512/prospectus_0.pdf,True
02512,Cloud Factory Technology Holdings Limited,2024-06-14,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0613/2024061301165.pdf,,2024-06-13 21:44:00,pdfs/02512/allotment_0.pdf,True
02512,Cloud Factory Technology Holdings Limited,2024-06-14,over_allotment_exercise,,,,,,False
02512,Cloud Factory Technology Holdings Limited,2024-06-14,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0711/2024071100781.pdf,,2024-07-11 18:13:00,pdfs/02512/stabilization_0.pdf,True
02881,Wuhan Youji Holdings Ltd.,2024-06-18,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0607/2024060700013.pdf,,2024-06-07 06:23:00,pdfs/02881/prospectus_0.pdf,True
02881,Wuhan Youji Holdings Ltd.,2024-06-18,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0617/2024061701156.pdf,,2024-06-17 22:48:00,pdfs/02881/allotment_0.pdf,True
02881,Wuhan Youji Holdings Ltd.,2024-06-18,over_allotment_exercise,,,,,,False
02881,Wuhan Youji Holdings Ltd.,2024-06-18,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0715/2024071500250.pdf,,2024-07-15 16:34:00,pdfs/02881/stabilization_0.pdf,True
02559,Dida Inc.,2024-06-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0620/2024062000015.pdf,,2024-06-20 06:11:00,pdfs/02559/prospectus_0.pdf,True
02559,Dida Inc.,2024-06-28,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0627/2024062701882.pdf,,2024-06-27 22:04:00,pdfs/02559/allotment_0.pdf,True
02559,Dida Inc.,2024-06-28,over_allotment_exercise,,,,,,False
02559,Dida Inc.,2024-06-28,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0725/2024072501042.pdf,,2024-07-25 17:55:00,pdfs/02559/stabilization_0.pdf,True
06181,"Laopu Gold Co., Ltd.",2024-06-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0620/2024062000017.pdf,,2024-06-20 06:12:00,pdfs/06181/prospectus_0.pdf,True
06181,"Laopu Gold Co., Ltd.",2024-06-28,allotment,Announcements and Notices - [Allotment Results] - Announcement of Allotment Results,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0627/2024062702334.pdf,,2024-06-27 22:58:00,pdfs/06181/allotment_0.pdf,True
06181,"Laopu Gold Co., Ltd.",2024-06-28,over_allotment_exercise,,,,,,False
06181,"Laopu Gold Co., Ltd.",2024-06-28,stabilization,"Announcements and Notices - [Other - Miscellaneous] - FULL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0725/2024072501435.pdf,,2024-07-25 21:13:00,pdfs/06181/stabilization_0.pdf,True
02479,"Tianju Dihe (Suzhou) Technology Co., Ltd.",2024-06-28,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0620/2024062000191.pdf,,2024-06-20 06:46:00,pdfs/02479/prospectus_0.pdf,True
02479,"Tianju Dihe (Suzhou) Technology Co., Ltd.",2024-06-28,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0627/2024062702312.pdf,,2024-06-27 22:53:00,pdfs/02479/allotment_0.pdf,True
02479,"Tianju Dihe (Suzhou) Technology Co., Ltd.",2024-06-28,over_allotment_exercise,,,,,,False
02479,"Tianju Dihe (Suzhou) Technology Co., Ltd.",2024-06-28,stabilization,,,,,,False
01354,"Xi’an Kingfar Property Services Co., Ltd.",2024-07-03,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0624/2024062400007.pdf,,2024-06-24 06:20:00,pdfs/01354/prospectus_0.pdf,True
01354,"Xi’an Kingfar Property Services Co., Ltd.",2024-07-03,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0702/2024070203671.pdf,,2024-07-02 22:54:00,pdfs/01354/allotment_0.pdf,True
01354,"Xi’an Kingfar Property Services Co., Ltd.",2024-07-03,over_allotment_exercise,,,,,,False
01354,"Xi’an Kingfar Property Services Co., Ltd.",2024-07-03,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILIZATION PERIOD, NO STABILIZING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0729/2024072900434.pdf,,2024-07-29 16:43:00,pdfs/01354/stabilization_0.pdf,True
02545,Zhonggan Communication (Group) Holdings Limited,2024-07-03,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0621/2024062100099.pdf,,2024-06-21 07:03:00,pdfs/02545/prospectus_0.pdf,True
02545,Zhonggan Communication (Group) Holdings Limited,2024-07-03,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0702/2024070203581.pdf,,2024-07-02 21:51:00,pdfs/02545/allotment_0.pdf,True
02545,Zhonggan Communication (Group) Holdings Limited,2024-07-03,over_allotment_exercise,,,,,,False
02545,Zhonggan Communication (Group) Holdings Limited,2024-07-03,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0729/2024072900518.pdf,,2024-07-29 16:55:00,pdfs/02545/stabilization_0.pdf,True
06657,"BAIWANG CO., LTD.",2024-07-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/2024062800069.pdf,,2024-06-28 06:14:00,pdfs/06657/prospectus_0.pdf,True
06657,"BAIWANG CO., LTD.",2024-07-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0708/2024070801055.pdf,,2024-07-08 22:01:00,pdfs/06657/allotment_0.pdf,True
06657,"BAIWANG CO., LTD.",2024-07-09,over_allotment_exercise,,,,,,False
06657,"BAIWANG CO., LTD.",2024-07-09,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISATION ACTIONS AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0804/2024080400007.pdf,,2024-08-04 18:08:00,pdfs/06657/stabilization_0.pdf,True
06086,Fangzhou Inc.,2024-07-09,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/2024062800041.pdf,,2024-06-28 06:10:00,pdfs/06086/prospectus_0.pdf,True
06086,Fangzhou Inc.,2024-07-09,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0708/2024070801101.pdf,,2024-07-08 22:51:00,pdfs/06086/allotment_0.pdf,True
06086,Fangzhou Inc.,2024-07-09,over_allotment_exercise,,,,,,False
06086,Fangzhou Inc.,2024-07-09,stabilization,"Announcements and Notices - [Other - Miscellaneous] - STABILIZING ACTIONS, END OF STABILIZATION PERIOD AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0805/2024080500039.pdf,,2024-08-05 08:02:00,pdfs/06086/stabilization_0.pdf,True
02495,"Shanghai Voicecomm Information Technology Co., Ltd. .",2024-07-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/2024062800079.pdf,,2024-06-28 06:22:00,pdfs/02495/prospectus_0.pdf,True
02495,"Shanghai Voicecomm Information Technology Co., Ltd. .",2024-07-10,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0709/2024070901049.pdf,,2024-07-09 22:02:00,pdfs/02495/allotment_0.pdf,True
02495,"Shanghai Voicecomm Information Technology Co., Ltd. .",2024-07-10,over_allotment_exercise,,,,,,False
02495,"Shanghai Voicecomm Information Technology Co., Ltd. .",2024-07-10,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0804/2024080400003.pdf,,2024-08-04 18:05:00,pdfs/02495/stabilization_0.pdf,True
01334,RUICHANG INTERNATIONAL HOLDINGS LIMITED,2024-07-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/2024062800081.pdf,,2024-06-28 06:24:00,pdfs/01334/prospectus_0.pdf,True
01334,RUICHANG INTERNATIONAL HOLDINGS LIMITED,2024-07-10,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0709/2024070901007.pdf,,2024-07-09 21:03:00,pdfs/01334/allotment_0.pdf,True
01334,RUICHANG INTERNATIONAL HOLDINGS LIMITED,2024-07-10,over_allotment_exercise,,,,,,False
01334,RUICHANG INTERNATIONAL HOLDINGS LIMITED,2024-07-10,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISING ACTION AND LAPSE OF THE OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0805/2024080500823.pdf,,2024-08-05 16:36:00,pdfs/01334/stabilization_0.pdf,True
09680,Chenqi Technology Limited,2024-07-10,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/2024062800065.pdf,,2024-06-28 06:14:00,pdfs/09680/prospectus_0.pdf,True
09680,Chenqi Technology Limited,2024-07-10,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0709/2024070901101.pdf,,2024-07-09 22:57:00,pdfs/09680/allotment_0.pdf,True
09680,Chenqi Technology Limited,2024-07-10,over_allotment_exercise,,,,,,False
09680,Chenqi Technology Limited,2024-07-10,stabilization,,,,,,False
02507,Cirrus Aircraft Limited,2024-07-12,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/2024062800083.pdf,,2024-06-28 06:26:00,pdfs/02507/prospectus_0.pdf,True
02507,Cirrus Aircraft Limited,2024-07-12,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/11263045/2024062800348.pdf,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/2024062800343.htm,2024-06-28 07:05:00,pdfs/02507/prospectus_1.pdf,True
02507,Cirrus Aircraft Limited,2024-07-12,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0711/2024071101139.pdf,,2024-07-11 22:35:00,pdfs/02507/allotment_0.pdf,True
02507,Cirrus Aircraft Limited,2024-07-12,over_allotment_exercise,,,,,,False
02507,Cirrus Aircraft Limited,2024-07-12,stabilization,"Announcements and Notices - [Other - Miscellaneous] - PARTIAL EXERCISE OF THE OVER-ALLOTMENT OPTION, STABILIZING ACTIONS AND END OF STABILIZATION PERIOD",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0808/2024080801148.pdf,,2024-08-08 22:37:00,pdfs/02507/stabilization_0.pdf,True
02531,GL-Carlink Technology Holding Limited,2024-07-15,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0628/2024062800067.pdf,,2024-06-28 06:14:00,pdfs/02531/prospectus_0.pdf,True
02531,GL-Carlink Technology Holding Limited,2024-07-15,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0712/2024071201219.pdf,,2024-07-12 22:33:00,pdfs/02531/allotment_0.pdf,True
02531,GL-Carlink Technology Holding Limited,2024-07-15,over_allotment_exercise,,,,,,False
02531,GL-Carlink Technology Holding Limited,2024-07-15,stabilization,,,,,,False
01471,"Zhongmiao Holdings (Qingdao) Co., Ltd.",2024-08-06,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0729/2024072900013.pdf,,2024-07-29 06:28:00,pdfs/01471/prospectus_0.pdf,True
01471,"Zhongmiao Holdings (Qingdao) Co., Ltd.",2024-08-06,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0805/2024080502241.pdf,,2024-08-05 22:41:00,pdfs/01471/allotment_0.pdf,True
01471,"Zhongmiao Holdings (Qingdao) Co., Ltd.",2024-08-06,over_allotment_exercise,,,,,,False
01471,"Zhongmiao Holdings (Qingdao) Co., Ltd.",2024-08-06,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILISATION PERIOD, NO STABILISING ACTIONS AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0905/2024090501834.pdf,,2024-09-05 19:02:00,pdfs/01471/stabilization_0.pdf,True
02533,Black Sesame International Holding Limited,2024-08-08,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0731/2024073100015.pdf,,2024-07-31 06:18:00,pdfs/02533/prospectus_0.pdf,True
02533,Black Sesame International Holding Limited,2024-08-08,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0807/2024080700994.pdf,,2024-08-07 22:27:00,pdfs/02533/allotment_0.pdf,True
02533,Black Sesame International Holding Limited,2024-08-08,over_allotment_exercise,,,,,,False
02533,Black Sesame International Holding Limited,2024-08-08,stabilization,"Announcements and Notices - [Other - Miscellaneous] - END OF STABILIZATION PERIOD, NO STABILIZATION ACTIONS AND LAPSE OF OVER-ALLOTMENT OPTION",https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0904/2024090402176.pdf,,2024-09-04 22:06:00,pdfs/02533/stabilization_0.pdf,True
02410,"TYK Medicines, Inc",2024-08-20,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0812/2024081200005.pdf,,2024-08-12 06:16:00,pdfs/02410/prospectus_0.pdf,True
02410,"TYK Medicines, Inc",2024-08-20,allotment,Announcements and Notices - [Allotment Results] - ANNOUNCEMENT OF FINAL OFFER PRICE AND ALLOTMENT RESULTS,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0819/2024081901642.pdf,,2024-08-19 22:55:00,pdfs/02410/allotment_0.pdf,True
02410,"TYK Medicines, Inc",2024-08-20,over_allotment_exercise,,,,,,False
02410,"TYK Medicines, Inc",2024-08-20,stabilization,,,,,,False
00300,"Midea Group Co., Ltd.",2024-09-17,prospectus,Listing Documents - [Offer for Subscription] - GLOBAL OFFERING,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0909/2024090900005.pdf,,2024-09-09 06:14:00,pdfs/00300/prospectus_0.pdf,True
